EMD_no_norm_arc	denominator	file_origin	marker	median_diff_no_norm_arc_compare_from_vs_to	median_no_norm_arc_compare_from	median_no_norm_arc_compare_to
0.3432847584923236	concatenated-inputs	separated_A_macrofibro.txt	158Gd_pP38 MAPK	0.2980059988224584	3.7621019359994587	3.4640959371770004
0.1304643434832947	concatenated-inputs	separated_A_macrofibro.txt	159Tb_pMAPKAPK2	0.05141579820528763	2.826980727155773	2.7755649289504856
0.19666833189864086	concatenated-inputs	separated_A_macrofibro.txt	160Gd_pAMPKa	0.14049027516039914	3.234394298128133	3.0939040229677337
0.08103551230801757	concatenated-inputs	separated_A_macrofibro.txt	161Dy_pBAD	0.021875252832634917	2.6180642708233393	2.5961890179907043
0.3540470564267787	concatenated-inputs	separated_A_macrofibro.txt	163Dy_pP90RSK	0.32369122244539694	2.9965762134062612	2.6728849909608643
-0.40892668784628244	concatenated-inputs	separated_A_macrofibro.txt	164Dy_pP120-Catenin	-0.3223246457724471	4.806178562513987	5.128503208286434
-0.24602726636857508	concatenated-inputs	separated_A_macrofibro.txt	165Ho_Beta-Catenin_Active	-0.3061915208873378	2.387386949262	2.6935784701493377
0.3330874727891519	concatenated-inputs	separated_A_macrofibro.txt	166Er_pGSK3b	0.32894465379613935	3.2498929426020564	2.920948288805917
0.23720622804288974	concatenated-inputs	separated_A_macrofibro.txt	167Er_pERK1_2	0.2379811078287486	3.8065492700816623	3.5685681622529137
-0.23540422953797407	concatenated-inputs	separated_A_macrofibro.txt	168Er_pSMAD2_3	-0.2242999798955645	2.6713085677628916	2.895608547658456
-0.08228757979387112	concatenated-inputs	separated_A_macrofibro.txt	169Tm_pSTAT3	-0.08366076859599492	2.345793534086688	2.4294543026826827
0.22690764819660544	concatenated-inputs	separated_A_macrofibro.txt	172Yb_pS6	0.0869130491497101	3.164557214101498	3.077644164951788
-0.25390428204684673	concatenated-inputs	separated_A_fibro.txt	141Pr_pPDPK1	-0.2794609573211946	3.44855649909194	3.7280174564131348
-0.07756623575566989	concatenated-inputs	separated_A_fibro.txt	144Nd_pMEK1_2	-0.08820359714205117	1.4884922883852894	1.5766958855273405
-0.23226778454383457	concatenated-inputs	separated_A_fibro.txt	146Nd_pMKK4_SEK1	-0.23030294771440474	1.2782906918410126	1.5085936395554174
-0.32203263287042233	concatenated-inputs	separated_A_fibro.txt	147Sm_pBTK	-0.356721987219192	2.4358919294464734	2.7926139166656654
-0.04699309329748621	concatenated-inputs	separated_A_fibro.txt	148Nd_pSRC	-0.06155774004121373	2.0605489840140248	2.1221067240552385
-0.7725995267707011	concatenated-inputs	separated_A_fibro.txt	149Sm_p4E-BP1	-0.9657711389730799	1.937243099802306	2.903014238775386
-0.09707889172568038	concatenated-inputs	separated_A_fibro.txt	151Eu_pPKCa	-0.09181248825393262	1.9082602150927837	2.0000727033467163
-0.1796149171001901	concatenated-inputs	separated_A_fibro.txt	152Sm_pAKT T308	-0.23053918325029676	1.100044906212159	1.3305840894624557
0.3392192479003687	concatenated-inputs	separated_A_fibro.txt	153Eu_pCREB	0.45510989765518106	2.069693258612875	1.614583360957694
-0.1592774082672041	concatenated-inputs	separated_A_fibro.txt	154Sm_pSMAD1_5_9	-0.21660883125227715	0.5493481733741831	0.7659570046264602
-0.061191366793224705	concatenated-inputs	separated_A_fibro.txt	155Gd_pAKT S473	-0.08177581798951317	1.0412184806133151	1.1229942986028283
0.09398122798038085	concatenated-inputs	separated_A_fibro.txt	156Gd_pNF-kB p65	0.0907530377729242	3.351893266627404	3.26114022885448
-0.2281202010068958	concatenated-inputs	separated_A_fibro.txt	157Gd_pMKK3_MKK6	-0.25859043869551757	2.320906108448181	2.5794965471436986
0.23652296929450212	concatenated-inputs	separated_A_fibro.txt	158Gd_pP38 MAPK	0.18697026034173092	3.6510661975187313	3.4640959371770004
-0.14525405692186047	concatenated-inputs	separated_A_fibro.txt	159Tb_pMAPKAPK2	-0.17805494606889471	2.597509982881591	2.7755649289504856
-0.11802043716144267	concatenated-inputs	separated_A_fibro.txt	160Gd_pAMPKa	-0.09006448809893097	3.0038395348688027	3.0939040229677337
-0.11111640280887686	concatenated-inputs	separated_A_fibro.txt	161Dy_pBAD	-0.10763488200614413	2.48855413598456	2.5961890179907043
0.20960743467122986	concatenated-inputs	separated_A_fibro.txt	163Dy_pP90RSK	0.16559125796443253	2.838476248925297	2.6728849909608643
-0.43192685139492043	concatenated-inputs	separated_A_fibro.txt	164Dy_pP120-Catenin	-0.382704784893801	4.745798423392633	5.128503208286434
-0.3391764194843892	concatenated-inputs	separated_A_fibro.txt	165Ho_Beta-Catenin_Active	-0.3982691462446404	2.2953093239046973	2.6935784701493377
0.16046654104132566	concatenated-inputs	separated_A_fibro.txt	166Er_pGSK3b	0.15653782390014204	3.077486112706059	2.920948288805917
0.02253175168720523	concatenated-inputs	separated_A_fibro.txt	167Er_pERK1_2	0.022237288407653377	3.590805450660567	3.5685681622529137
-0.34124435751241	concatenated-inputs	separated_A_fibro.txt	168Er_pSMAD2_3	-0.3458783689179632	2.549730178740493	2.895608547658456
-0.02088661997357243	concatenated-inputs	separated_A_fibro.txt	169Tm_pSTAT3	-0.018217284005745515	2.411237018676937	2.4294543026826827
-0.20959352351526764	concatenated-inputs	separated_A_fibro.txt	172Yb_pS6	-0.12134290037960538	2.9563012645721827	3.077644164951788
-0.5440346210100945	concatenated-inputs	separated_A_epithelial.txt	141Pr_pPDPK1	-0.5634846238384319	3.164532832574703	3.7280174564131348
-0.2570945448079335	concatenated-inputs	separated_A_epithelial.txt	144Nd_pMEK1_2	-0.29991439421082444	1.276781491316516	1.5766958855273405
-0.3874386058112422	concatenated-inputs	separated_A_epithelial.txt	146Nd_pMKK4_SEK1	-0.42927051012620887	1.0793231294292085	1.5085936395554174
-0.2595622784759919	concatenated-inputs	separated_A_epithelial.txt	147Sm_pBTK	-0.30256485914451225	2.490049057521153	2.7926139166656654
-0.31615276464992415	concatenated-inputs	separated_A_epithelial.txt	148Nd_pSRC	-0.4043121839180974	1.717794540137141	2.1221067240552385
-1.0597170291042883	concatenated-inputs	separated_A_epithelial.txt	149Sm_p4E-BP1	-1.3296404084090925	1.5733738303662934	2.903014238775386
-0.3873389981475481	concatenated-inputs	separated_A_epithelial.txt	151Eu_pPKCa	-0.4902688069904353	1.509803896356281	2.0000727033467163
-0.42395385143645914	concatenated-inputs	separated_A_epithelial.txt	152Sm_pAKT T308	-0.5799619923340136	0.7506220971284421	1.3305840894624557
0.14933137684004003	concatenated-inputs	separated_A_epithelial.txt	153Eu_pCREB	0.17192144147897848	1.7865048024366725	1.614583360957694
-0.16243485616333003	concatenated-inputs	separated_A_epithelial.txt	154Sm_pSMAD1_5_9	-0.22403314184902767	0.5419238627774325	0.7659570046264602
-0.2859595446433	concatenated-inputs	separated_A_epithelial.txt	155Gd_pAKT S473	-0.3817488007158143	0.741245497887014	1.1229942986028283
-0.24278511577617637	concatenated-inputs	separated_A_epithelial.txt	156Gd_pNF-kB p65	-0.26411878715302395	2.997021441701456	3.26114022885448
-0.2984931777703462	concatenated-inputs	separated_A_epithelial.txt	157Gd_pMKK3_MKK6	-0.32344025819064726	2.2560562889530513	2.5794965471436986
-0.27859574385487057	concatenated-inputs	separated_A_epithelial.txt	158Gd_pP38 MAPK	-0.222932789867901	3.2411631473090994	3.4640959371770004
-0.47411556333290356	concatenated-inputs	separated_A_epithelial.txt	159Tb_pMAPKAPK2	-0.5957201581441129	2.1798447708063726	2.7755649289504856
-0.3584427347253594	concatenated-inputs	separated_A_epithelial.txt	160Gd_pAMPKa	-0.4071300266689848	2.686773996298749	3.0939040229677337
-0.22361285846685905	concatenated-inputs	separated_A_epithelial.txt	161Dy_pBAD	-0.24585379769850535	2.350335220292199	2.5961890179907043
-0.15970390744792046	concatenated-inputs	separated_A_epithelial.txt	163Dy_pP90RSK	-0.17448690053384563	2.4983980904270187	2.6728849909608643
-0.7207071937274723	concatenated-inputs	separated_A_epithelial.txt	164Dy_pP120-Catenin	-0.6073768464454528	4.521126361840981	5.128503208286434
-0.27899354904743906	concatenated-inputs	separated_A_epithelial.txt	165Ho_Beta-Catenin_Active	-0.3318905684804063	2.3616879016689314	2.6935784701493377
0.028662850101341526	concatenated-inputs	separated_A_epithelial.txt	166Er_pGSK3b	0.007718670561380758	2.928666959367298	2.920948288805917
-0.07604528194778022	concatenated-inputs	separated_A_epithelial.txt	167Er_pERK1_2	-0.047894381514055784	3.520673780738858	3.5685681622529137
-0.10434858870030073	concatenated-inputs	separated_A_epithelial.txt	168Er_pSMAD2_3	-0.10094225064491846	2.7946662970135376	2.895608547658456
-0.3880847336503254	concatenated-inputs	separated_A_epithelial.txt	169Tm_pSTAT3	-0.4882580652579007	1.941196237424782	2.4294543026826827
-0.5586592542045988	concatenated-inputs	separated_A_epithelial.txt	172Yb_pS6	-0.5339541158052441	2.543690049146544	3.077644164951788
0.5094419638058837	concatenated-inputs	separated_AKP_macrofibro.txt	141Pr_pPDPK1	0.27493269032746026	4.002950146740595	3.7280174564131348
0.17711626201509345	concatenated-inputs	separated_AKP_macrofibro.txt	144Nd_pMEK1_2	0.17772568383487952	1.75442156936222	1.5766958855273405
0.3426806642789029	concatenated-inputs	separated_AKP_macrofibro.txt	146Nd_pMKK4_SEK1	0.3429147829307273	1.8515084224861447	1.5085936395554174
0.17227627246704072	concatenated-inputs	separated_AKP_macrofibro.txt	147Sm_pBTK	0.15006099946179585	2.9426749161274612	2.7926139166656654
0.28188226205786504	concatenated-inputs	separated_AKP_macrofibro.txt	148Nd_pSRC	0.2518689402941874	2.373975664349426	2.1221067240552385
0.9591931219895209	concatenated-inputs	separated_AKP_macrofibro.txt	149Sm_p4E-BP1	0.757052009499982	3.660066248275368	2.903014238775386
0.3845537672896259	concatenated-inputs	separated_AKP_macrofibro.txt	151Eu_pPKCa	0.276110823423251	2.2761835267699673	2.0000727033467163
0.3905190273493185	concatenated-inputs	separated_AKP_macrofibro.txt	152Sm_pAKT T308	0.40917836160851384	1.7397624510709695	1.3305840894624557
0.2221354952690272	concatenated-inputs	separated_AKP_macrofibro.txt	153Eu_pCREB	0.1879621809886285	1.8025455419463225	1.614583360957694
0.08475206338459501	concatenated-inputs	separated_AKP_macrofibro.txt	154Sm_pSMAD1_5_9	0.1354218959417678	0.901378900568228	0.7659570046264602
0.23085814553438905	concatenated-inputs	separated_AKP_macrofibro.txt	155Gd_pAKT S473	0.3020500752046398	1.425044373807468	1.1229942986028283
-0.15190291404289893	concatenated-inputs	separated_AKP_macrofibro.txt	156Gd_pNF-kB p65	-0.026590656984729844	3.23454957186975	3.26114022885448
0.19443310080259849	concatenated-inputs	separated_AKP_macrofibro.txt	157Gd_pMKK3_MKK6	0.18597027433704083	2.7654668214807394	2.5794965471436986
0.4243560382211783	concatenated-inputs	separated_AKP_macrofibro.txt	158Gd_pP38 MAPK	0.2712458313193	3.7353417684963004	3.4640959371770004
0.57527455424847	concatenated-inputs	separated_AKP_macrofibro.txt	159Tb_pMAPKAPK2	0.45747732829700327	3.233042257247489	2.7755649289504856
0.39299618945295656	concatenated-inputs	separated_AKP_macrofibro.txt	160Gd_pAMPKa	0.24120252052057367	3.3351065434883074	3.0939040229677337
0.27990450275092654	concatenated-inputs	separated_AKP_macrofibro.txt	161Dy_pBAD	0.15909982883067908	2.7552888468213834	2.5961890179907043
0.22296590664619317	concatenated-inputs	separated_AKP_macrofibro.txt	163Dy_pP90RSK	0.17964789373562873	2.852532884696493	2.6728849909608643
0.8351586259219428	concatenated-inputs	separated_AKP_macrofibro.txt	164Dy_pP120-Catenin	0.42531056296262015	5.553813771249054	5.128503208286434
0.1545432603071777	concatenated-inputs	separated_AKP_macrofibro.txt	165Ho_Beta-Catenin_Active	0.1633686270211827	2.8569470971705204	2.6935784701493377
0.11723610558073429	concatenated-inputs	separated_AKP_macrofibro.txt	166Er_pGSK3b	0.06368976984255159	2.9846380586484687	2.920948288805917
0.4478784163830854	concatenated-inputs	separated_AKP_macrofibro.txt	167Er_pERK1_2	0.4454282463901742	4.013996408643088	3.5685681622529137
0.07327787179779213	concatenated-inputs	separated_AKP_macrofibro.txt	168Er_pSMAD2_3	0.0038048507478967153	2.899413398406353	2.895608547658456
0.3195020722621477	concatenated-inputs	separated_AKP_macrofibro.txt	169Tm_pSTAT3	0.3482610408507818	2.7777153435334645	2.4294543026826827
0.7718866103381236	concatenated-inputs	separated_AKP_macrofibro.txt	172Yb_pS6	0.7172814044176326	3.7949255693694206	3.077644164951788
0.20703910213931595	concatenated-inputs	separated_AK_epithelial.txt	141Pr_pPDPK1	0.11694882942842355	3.8449662858415583	3.7280174564131348
-0.06804858895525304	concatenated-inputs	separated_AK_epithelial.txt	144Nd_pMEK1_2	-0.04770678778610349	1.528989097741237	1.5766958855273405
0.09443661099293023	concatenated-inputs	separated_AK_epithelial.txt	146Nd_pMKK4_SEK1	0.05504587385508275	1.5636395134105001	1.5085936395554174
0.10198464342330177	concatenated-inputs	separated_AK_epithelial.txt	147Sm_pBTK	0.09612334506845821	2.8887372617341236	2.7926139166656654
0.05837857017904202	concatenated-inputs	separated_AK_epithelial.txt	148Nd_pSRC	0.007290092390306757	2.1293968164455452	2.1221067240552385
0.5126955260096002	concatenated-inputs	separated_AK_epithelial.txt	149Sm_p4E-BP1	0.5297438606865641	3.43275809946195	2.903014238775386
0.12622037451092202	concatenated-inputs	separated_AK_epithelial.txt	151Eu_pPKCa	0.07723745047766917	2.0773101538243854	2.0000727033467163
0.094721750785257	concatenated-inputs	separated_AK_epithelial.txt	152Sm_pAKT T308	0.06826028116986826	1.398844370632324	1.3305840894624557
-0.29061338968437933	concatenated-inputs	separated_AK_epithelial.txt	153Eu_pCREB	-0.3408368185886761	1.273746542369018	1.614583360957694
0.025313364450370714	concatenated-inputs	separated_AK_epithelial.txt	154Sm_pSMAD1_5_9	0.03292205936875514	0.7988790639952154	0.7659570046264602
-0.04847034073030228	concatenated-inputs	separated_AK_epithelial.txt	155Gd_pAKT S473	-0.037533897108632086	1.0854604014941962	1.1229942986028283
-0.0878487344374878	concatenated-inputs	separated_AK_epithelial.txt	156Gd_pNF-kB p65	-0.043733686914048775	3.217406541940431	3.26114022885448
0.09208115445039784	concatenated-inputs	separated_AK_epithelial.txt	157Gd_pMKK3_MKK6	0.09277111835572383	2.6722676654994224	2.5794965471436986
-0.15817763183186379	concatenated-inputs	separated_AK_epithelial.txt	158Gd_pP38 MAPK	-0.11646711427780643	3.347628822899194	3.4640959371770004
0.12485855135313363	concatenated-inputs	separated_AK_epithelial.txt	159Tb_pMAPKAPK2	0.07472252592377915	2.8502874548742647	2.7755649289504856
0.11958487984780518	concatenated-inputs	separated_AK_epithelial.txt	160Gd_pAMPKa	0.0586357244065554	3.152539747374289	3.0939040229677337
-0.1479234674964904	concatenated-inputs	separated_AK_epithelial.txt	161Dy_pBAD	-0.019320848628786802	2.5768681693619175	2.5961890179907043
-0.2625219948157863	concatenated-inputs	separated_AK_epithelial.txt	163Dy_pP90RSK	-0.24033637406351271	2.4325486168973516	2.6728849909608643
0.36239633990730696	concatenated-inputs	separated_AK_epithelial.txt	164Dy_pP120-Catenin	0.2760918235125551	5.404595031798989	5.128503208286434
0.10316996639157178	concatenated-inputs	separated_AK_epithelial.txt	165Ho_Beta-Catenin_Active	0.10948009053564034	2.803058560684978	2.6935784701493377
-0.29278750950662985	concatenated-inputs	separated_AK_epithelial.txt	166Er_pGSK3b	-0.28876929678059193	2.632178992025325	2.920948288805917
-0.2568940180894329	concatenated-inputs	separated_AK_epithelial.txt	167Er_pERK1_2	-0.22042538518405896	3.3481427770688548	3.5685681622529137
-0.0322009145276166	concatenated-inputs	separated_AK_epithelial.txt	168Er_pSMAD2_3	-0.02631949320126914	2.869289054457187	2.895608547658456
-0.12606843298714426	concatenated-inputs	separated_AK_epithelial.txt	169Tm_pSTAT3	-0.1309331089830721	2.2985211936996106	2.4294543026826827
-0.0674830338427954	concatenated-inputs	separated_AK_epithelial.txt	172Yb_pS6	-0.03715695719208911	3.040487207759699	3.077644164951788
-1.1575874805483717	concatenated-inputs	separated_WT_epithelial.txt	141Pr_pPDPK1	-1.726387335375191	2.0016301210379437	3.7280174564131348
-0.18472432345028286	concatenated-inputs	separated_WT_epithelial.txt	144Nd_pMEK1_2	-0.10771131163112302	1.4689845738962175	1.5766958855273405
-0.4026580780607765	concatenated-inputs	separated_WT_epithelial.txt	146Nd_pMKK4_SEK1	-0.5551215200188592	0.9534721195365582	1.5085936395554174
-0.1668876012467643	concatenated-inputs	separated_WT_epithelial.txt	147Sm_pBTK	-0.1469178101140276	2.645696106551638	2.7926139166656654
-0.5440338043593451	concatenated-inputs	separated_WT_epithelial.txt	148Nd_pSRC	-0.8021066176835787	1.3200001063716598	2.1221067240552385
-1.3278609219382154	concatenated-inputs	separated_WT_epithelial.txt	149Sm_p4E-BP1	-2.448338513831644	0.4546757249437417	2.903014238775386
-0.9091484034263735	concatenated-inputs	separated_WT_epithelial.txt	151Eu_pPKCa	-1.4504370380990754	0.5496356652476408	2.0000727033467163
-0.5885111558678499	concatenated-inputs	separated_WT_epithelial.txt	152Sm_pAKT T308	-0.9756343934890435	0.3549496959734122	1.3305840894624557
-0.5794802325145791	concatenated-inputs	separated_WT_epithelial.txt	153Eu_pCREB	-1.1745557919375011	0.440027569020193	1.614583360957694
-0.060477730888431225	concatenated-inputs	separated_WT_epithelial.txt	154Sm_pSMAD1_5_9	-0.0303979271889242	0.735559077437536	0.7659570046264602
-0.24792686554965654	concatenated-inputs	separated_WT_epithelial.txt	155Gd_pAKT S473	-0.4513241857679916	0.6716701128348367	1.1229942986028283
0.28364079623413446	concatenated-inputs	separated_WT_epithelial.txt	156Gd_pNF-kB p65	0.19299768883801205	3.454137917692492	3.26114022885448
-0.15206801576604861	concatenated-inputs	separated_WT_epithelial.txt	157Gd_pMKK3_MKK6	-0.12491940945280477	2.454577137690894	2.5794965471436986
-1.005062732229032	concatenated-inputs	separated_WT_epithelial.txt	158Gd_pP38 MAPK	-1.5586430581455741	1.9054528790314262	3.4640959371770004
-1.0849744530881937	concatenated-inputs	separated_WT_epithelial.txt	159Tb_pMAPKAPK2	-1.5748732015665095	1.2006917273839761	2.7755649289504856
-0.8994686101628356	concatenated-inputs	separated_WT_epithelial.txt	160Gd_pAMPKa	-1.5055854053358866	1.5883186176318471	3.0939040229677337
-0.6801940967043979	concatenated-inputs	separated_WT_epithelial.txt	161Dy_pBAD	-0.6995243038144028	1.8966647141763016	2.5961890179907043
-0.4086619196765392	concatenated-inputs	separated_WT_epithelial.txt	163Dy_pP90RSK	-0.4517286815910455	2.221156309369819	2.6728849909608643
-2.0683059901469774	concatenated-inputs	separated_WT_epithelial.txt	164Dy_pP120-Catenin	-3.2419026906977453	1.8866005175886884	5.128503208286434
0.15379025696599516	concatenated-inputs	separated_WT_epithelial.txt	165Ho_Beta-Catenin_Active	0.08600302918736435	2.779581499336702	2.6935784701493377
0.2549704135172388	concatenated-inputs	separated_WT_epithelial.txt	166Er_pGSK3b	0.27243466828306007	3.193382957088977	2.920948288805917
-0.4442813934305932	concatenated-inputs	separated_WT_epithelial.txt	167Er_pERK1_2	-0.4156804098703879	3.152887752382526	3.5685681622529137
0.648466318283	concatenated-inputs	separated_WT_epithelial.txt	168Er_pSMAD2_3	0.6276516229006943	3.5232601705591504	2.895608547658456
-0.44732842607935486	concatenated-inputs	separated_WT_epithelial.txt	169Tm_pSTAT3	-0.6686102536312615	1.7608440490514212	2.4294543026826827
-0.71854466634506	concatenated-inputs	separated_WT_epithelial.txt	172Yb_pS6	-0.8147993810719432	2.262844783879845	3.077644164951788
0.41759317679230257	concatenated-inputs	separated_WT_macrofibro.txt	141Pr_pPDPK1	0.4968741074475944	4.224891563860729	3.7280174564131348
0.2954805930745316	concatenated-inputs	separated_WT_macrofibro.txt	144Nd_pMEK1_2	0.34322636603643075	1.9199222515637713	1.5766958855273405
0.16633006116070578	concatenated-inputs	separated_WT_macrofibro.txt	146Nd_pMKK4_SEK1	0.2553471409796475	1.7639407805350649	1.5085936395554174
0.22288701613605127	concatenated-inputs	separated_WT_macrofibro.txt	147Sm_pBTK	0.24811477304392593	3.0407286897095913	2.7926139166656654
0.066801400464563	concatenated-inputs	separated_WT_macrofibro.txt	148Nd_pSRC	0.018256137455225918	2.1403628615104644	2.1221067240552385
-0.2758078771229413	concatenated-inputs	separated_WT_macrofibro.txt	149Sm_p4E-BP1	-0.2931444838781747	2.609869754897211	2.903014238775386
0.11338038479132742	concatenated-inputs	separated_WT_macrofibro.txt	151Eu_pPKCa	0.15754739626107828	2.1576200996077946	2.0000727033467163
0.06836870656315032	concatenated-inputs	separated_WT_macrofibro.txt	152Sm_pAKT T308	0.06557844953721736	1.396162538999673	1.3305840894624557
0.4907225155619208	concatenated-inputs	separated_WT_macrofibro.txt	153Eu_pCREB	0.7291947468147382	2.3437781077724322	1.614583360957694
0.07323783701218776	concatenated-inputs	separated_WT_macrofibro.txt	154Sm_pSMAD1_5_9	0.09182776618342525	0.8577847708098855	0.7659570046264602
0.23768834200229094	concatenated-inputs	separated_WT_macrofibro.txt	155Gd_pAKT S473	0.2914003215300298	1.414394620132858	1.1229942986028283
0.5389312480682833	concatenated-inputs	separated_WT_macrofibro.txt	156Gd_pNF-kB p65	0.6205702363105146	3.8817104651649945	3.26114022885448
0.18855523732793233	concatenated-inputs	separated_WT_macrofibro.txt	157Gd_pMKK3_MKK6	0.21985993429185013	2.7993564814355487	2.5794965471436986
0.3479160304917549	concatenated-inputs	separated_WT_macrofibro.txt	158Gd_pP38 MAPK	0.43987717992489017	3.9039731171018905	3.4640959371770004
0.16147605232602552	concatenated-inputs	separated_WT_macrofibro.txt	159Tb_pMAPKAPK2	0.188191976578997	2.9637569055294826	2.7755649289504856
0.25775834333348124	concatenated-inputs	separated_WT_macrofibro.txt	160Gd_pAMPKa	0.3538231331261441	3.447727156093878	3.0939040229677337
0.5231559905085756	concatenated-inputs	separated_WT_macrofibro.txt	161Dy_pBAD	0.6213711778744941	3.2175601958651985	2.5961890179907043
0.4972115979011212	concatenated-inputs	separated_WT_macrofibro.txt	163Dy_pP90RSK	0.5714339756319529	3.244318966592817	2.6728849909608643
-0.1441460777785297	concatenated-inputs	separated_WT_macrofibro.txt	164Dy_pP120-Catenin	-0.16340616613963377	4.9650970421468	5.128503208286434
0.11530743765026097	concatenated-inputs	separated_WT_macrofibro.txt	165Ho_Beta-Catenin_Active	0.08412014065685902	2.7776986108061967	2.6935784701493377
0.5936184132109128	concatenated-inputs	separated_WT_macrofibro.txt	166Er_pGSK3b	0.6259473817897612	3.5468956705956782	2.920948288805917
0.7073751261967445	concatenated-inputs	separated_WT_macrofibro.txt	167Er_pERK1_2	0.781985613269788	4.350553775522702	3.5685681622529137
0.15202187561443756	concatenated-inputs	separated_WT_macrofibro.txt	168Er_pSMAD2_3	0.1783885139322785	3.0739970615907346	2.895608547658456
0.24062662394934073	concatenated-inputs	separated_WT_macrofibro.txt	169Tm_pSTAT3	0.2945514607780608	2.7240057634607435	2.4294543026826827
0.19948626077816078	concatenated-inputs	separated_WT_macrofibro.txt	172Yb_pS6	0.22702997128671232	3.3046741362385004	3.077644164951788
-0.28814690085216726	concatenated-inputs	separated_A_macro.txt	141Pr_pPDPK1	-0.3504749760364967	3.377542480376638	3.7280174564131348
-0.13700253273557234	concatenated-inputs	separated_A_macro.txt	144Nd_pMEK1_2	-0.16119423286097034	1.4155016526663702	1.5766958855273405
-0.2841495081744594	concatenated-inputs	separated_A_macro.txt	146Nd_pMKK4_SEK1	-0.29403377589933255	1.2145598636560848	1.5085936395554174
-0.20101021870629782	concatenated-inputs	separated_A_macro.txt	147Sm_pBTK	-0.2349436543754324	2.557670262290233	2.7926139166656654
-0.13705632067711396	concatenated-inputs	separated_A_macro.txt	148Nd_pSRC	-0.19276484276257078	1.9293418812926677	2.1221067240552385
-0.8140035263457008	concatenated-inputs	separated_A_macro.txt	149Sm_p4E-BP1	-0.9920899480476231	1.9109242907277628	2.903014238775386
-0.13178178835805232	concatenated-inputs	separated_A_macro.txt	151Eu_pPKCa	-0.16855668729155981	1.8315160160551565	2.0000727033467163
-0.2369542200280187	concatenated-inputs	separated_A_macro.txt	152Sm_pAKT T308	-0.327097257046137	1.0034868324163186	1.3305840894624557
0.29808840574479323	concatenated-inputs	separated_A_macro.txt	153Eu_pCREB	0.4655107686646547	2.0800941296223487	1.614583360957694
-0.12621213475100937	concatenated-inputs	separated_A_macro.txt	154Sm_pSMAD1_5_9	-0.1713742061116249	0.5945827985148353	0.7659570046264602
-0.1404148615343908	concatenated-inputs	separated_A_macro.txt	155Gd_pAKT S473	-0.1830613364391227	0.9399329621637056	1.1229942986028283
-0.047131519434931275	concatenated-inputs	separated_A_macro.txt	156Gd_pNF-kB p65	-0.004558312092532102	3.256581916761948	3.26114022885448
-0.2739275214422116	concatenated-inputs	separated_A_macro.txt	157Gd_pMKK3_MKK6	-0.2972239665402534	2.282272580603445	2.5794965471436986
0.04979977901238231	concatenated-inputs	separated_A_macro.txt	158Gd_pP38 MAPK	0.04363581913850778	3.507731756315508	3.4640959371770004
-0.2613188349745204	concatenated-inputs	separated_A_macro.txt	159Tb_pMAPKAPK2	-0.34274965045490235	2.432815278495583	2.7755649289504856
-0.14898375289941432	concatenated-inputs	separated_A_macro.txt	160Gd_pAMPKa	-0.18178838354067794	2.9121156394270558	3.0939040229677337
-0.0913346015558318	concatenated-inputs	separated_A_macro.txt	161Dy_pBAD	-0.09862260539145229	2.497566412599252	2.5961890179907043
0.03786180799893899	concatenated-inputs	separated_A_macro.txt	163Dy_pP90RSK	0.018749910502093847	2.691634901462958	2.6728849909608643
